artwork_id,object_id,title,artist,type,image_url,thumbnail_url
5591224179,379898,Numbers,"Francis, Linda",Work on paper,https://api.collectorsystems.com/11184/objects/379898/mainimage,https://api.collectorsystems.com/11184/objects/379898/mainimage?size=detail
2264072025,379899,Play the Red and the Black Comes Up,"Francis, Linda",Work on paper,https://api.collectorsystems.com/11184/objects/379899/mainimage,https://api.collectorsystems.com/11184/objects/379899/mainimage?size=detail
3824184724,379900,Spiral,"Francis, Linda",Work on paper,https://api.collectorsystems.com/11184/objects/379900/mainimage,https://api.collectorsystems.com/11184/objects/379900/mainimage?size=detail
5773967829,379901,Nostalgia for Messier #2,"Francis, Linda",Work on paper,https://api.collectorsystems.com/11184/objects/379901/mainimage,https://api.collectorsystems.com/11184/objects/379901/mainimage?size=detail
9547672443,379902,"Jackson, Wyoming, September 2, 1979","Shore, Stephen b. 1947",Photographs,https://api.collectorsystems.com/11184/objects/379902/mainimage,https://api.collectorsystems.com/11184/objects/379902/mainimage?size=detail
0062910194,379903,Megaphone,"Kentridge, William b. 1955",Work on paper,https://api.collectorsystems.com/11184/objects/379903/mainimage,https://api.collectorsystems.com/11184/objects/379903/mainimage?size=detail
3343513992,379904,Typewriter,"Kentridge, William b. 1955",Work on paper,https://api.collectorsystems.com/11184/objects/379904/mainimage,https://api.collectorsystems.com/11184/objects/379904/mainimage?size=detail
7026783992,379907,"Drammen 2, Oslo","Struth, Thomas b. 1954",Photographs,https://api.collectorsystems.com/11184/objects/379907/mainimage,https://api.collectorsystems.com/11184/objects/379907/mainimage?size=detail
3675024544,379909,Sunset (south Texas 6/20/03),"Finch, Spencer b. 1962",Installation,https://api.collectorsystems.com/11184/objects/379909/mainimage,https://api.collectorsystems.com/11184/objects/379909/mainimage?size=detail
4874872507,379910,Untitled; Untitled; Untitled,"Lutz, Dietmar b. 1968",Work on paper,https://api.collectorsystems.com/11184/objects/379910/mainimage,https://api.collectorsystems.com/11184/objects/379910/mainimage?size=detail
0478134238,379911,Untitled,"Lipps, Jonas b. 1979",Work on paper,https://api.collectorsystems.com/11184/objects/379911/mainimage,https://api.collectorsystems.com/11184/objects/379911/mainimage?size=detail
9291732136,379912,Untitled,"Lipps, Jonas b. 1979",Work on paper,https://api.collectorsystems.com/11184/objects/379912/mainimage,https://api.collectorsystems.com/11184/objects/379912/mainimage?size=detail
3582740900,379913,Untitled,"Lipps, Jonas b. 1979",Work on paper,https://api.collectorsystems.com/11184/objects/379913/mainimage,https://api.collectorsystems.com/11184/objects/379913/mainimage?size=detail
7772116123,379914,Untitled,"Lipps, Jonas b. 1979",Work on paper,https://api.collectorsystems.com/11184/objects/379914/mainimage,https://api.collectorsystems.com/11184/objects/379914/mainimage?size=detail
6901158049,379917,Going to the Broom,"Joyce, Emily",Installation,https://api.collectorsystems.com/11184/objects/379917/mainimage,https://api.collectorsystems.com/11184/objects/379917/mainimage?size=detail
4243282078,379918,"In Heaven, in the protestant-capitalist sense of the word, everything is fine, except Marx who finds the new world order a bit hard to swallow","Petersen, Lars Brent b. 1964",Installation,https://api.collectorsystems.com/11184/objects/379918/mainimage,https://api.collectorsystems.com/11184/objects/379918/mainimage?size=detail
1957142443,379920,Untitled,"Gjerdevik, Nils Erik b. 1962",Work on paper,https://api.collectorsystems.com/11184/objects/379920/mainimage,https://api.collectorsystems.com/11184/objects/379920/mainimage?size=detail
8652543880,379927,Shirt 2b,"Goldman, Julia b. 1982",Painting,https://api.collectorsystems.com/11184/objects/379927/mainimage,https://api.collectorsystems.com/11184/objects/379927/mainimage?size=detail
2297227519,379928,Shirt 4,"Goldman, Julia b. 1982",Painting,https://api.collectorsystems.com/11184/objects/379928/mainimage,https://api.collectorsystems.com/11184/objects/379928/mainimage?size=detail
4524189948,379929,"Influenza/Our Unconditional Love for Black, Chrome And White * Chrome, Black","Jongeleen, Jeroen b. 1968",Installation,https://api.collectorsystems.com/11184/objects/379929/mainimage,https://api.collectorsystems.com/11184/objects/379929/mainimage?size=detail
3233898407,379930,Shadow Box #4: Blow up,"Lozano-Hemmer, Rafael b. 1967",Video  installation,https://api.collectorsystems.com/11184/objects/379930/mainimage,https://api.collectorsystems.com/11184/objects/379930/mainimage?size=detail
0435054081,379932,Bitter sweet sweet,"Streuli, Christine b. 1975",Painting,https://api.collectorsystems.com/11184/objects/379932/mainimage,https://api.collectorsystems.com/11184/objects/379932/mainimage?size=detail
4655900016,379933,Untitled,"Fridfinnsson, Hreinn b. 1943",Installation,https://api.collectorsystems.com/11184/objects/379933/mainimage,https://api.collectorsystems.com/11184/objects/379933/mainimage?size=detail
9862366359,379934,Ghostrider,"Williams, Jessica",Painting,https://api.collectorsystems.com/11184/objects/379934/mainimage,https://api.collectorsystems.com/11184/objects/379934/mainimage?size=detail
9047259776,379935,Caballo,"Ballester Moreno, Antonio b. 1977",Painting,https://api.collectorsystems.com/11184/objects/379935/mainimage,https://api.collectorsystems.com/11184/objects/379935/mainimage?size=detail
7680959575,379936,ST/Sirena,"Ballester Moreno, Antonio b. 1977",Painting,https://api.collectorsystems.com/11184/objects/379936/mainimage,https://api.collectorsystems.com/11184/objects/379936/mainimage?size=detail
7870285120,379937,Untitled figure ground study (Credit Suisse),"Sietsema, Paul b. 1968",Work on paper,https://api.collectorsystems.com/11184/objects/379937/mainimage,https://api.collectorsystems.com/11184/objects/379937/mainimage?size=detail
6939679009,379938,153.68 Net hours,"Almanza-Pereda, Alejandro b. 1977",Installation,https://api.collectorsystems.com/11184/objects/379938/mainimage,https://api.collectorsystems.com/11184/objects/379938/mainimage?size=detail
1183640630,379939,Red-reproduction C,"Hao, Hong b. 1965",Photographs,https://api.collectorsystems.com/11184/objects/379939/mainimage,https://api.collectorsystems.com/11184/objects/379939/mainimage?size=detail
9621961309,379940,Untitled,"Brauntuch, Troy b. 1954",Work on paper,https://api.collectorsystems.com/11184/objects/379940/mainimage,https://api.collectorsystems.com/11184/objects/379940/mainimage?size=detail
3587165707,379941,Karl,"Brooks, Jason",Painting,https://api.collectorsystems.com/11184/objects/379941/mainimage,https://api.collectorsystems.com/11184/objects/379941/mainimage?size=detail
5586620605,379942,Cloud Cover,"Brown, Roger b. 1941",Painting,https://api.collectorsystems.com/11184/objects/379942/mainimage,https://api.collectorsystems.com/11184/objects/379942/mainimage?size=detail
7344946279,379943,"Island In The Sky, Island In The Sea: KAL 007 Or Grenada, On Which Island Would You Rather Have Been?","Brown, Roger b. 1941",Painting,https://api.collectorsystems.com/11184/objects/379943/mainimage,https://api.collectorsystems.com/11184/objects/379943/mainimage?size=detail
2159015380,379944,Untitled,"Buthe, Michael 1944-1994",Work on paper,https://api.collectorsystems.com/11184/objects/379944/mainimage,https://api.collectorsystems.com/11184/objects/379944/mainimage?size=detail
7341080140,379947,Boing Boom Tschak,"Abetz / Oliver Drescher, Maike b. 1970 / b. 1969",Painting,https://api.collectorsystems.com/11184/objects/379947/mainimage,https://api.collectorsystems.com/11184/objects/379947/mainimage?size=detail
3270045039,379951,Untitled (3 parts),"Wada, Doug b. 1964",Work on paper,https://api.collectorsystems.com/11184/objects/379951/mainimage,https://api.collectorsystems.com/11184/objects/379951/mainimage?size=detail
5087630347,379952,"David Koch's Labor Day Party, Southhampton","Craig-Martin, Jessica b. 1963",Photographs,https://api.collectorsystems.com/11184/objects/379952/mainimage,https://api.collectorsystems.com/11184/objects/379952/mainimage?size=detail
4324566211,379955,Painkiller 2,"Majerus, Michel b. 1967",Painting,https://api.collectorsystems.com/11184/objects/379955/mainimage,https://api.collectorsystems.com/11184/objects/379955/mainimage?size=detail
5850106939,379956,Tractor,"van den Broek, Koen b. 1973",Painting,https://api.collectorsystems.com/11184/objects/379956/mainimage,https://api.collectorsystems.com/11184/objects/379956/mainimage?size=detail
0288203347,379957,Untitled (Empty House),"Crewdson, Gregory b. 1962",Photographs,https://api.collectorsystems.com/11184/objects/379957/mainimage,https://api.collectorsystems.com/11184/objects/379957/mainimage?size=detail
9679057964,379960,Skelettons,"Breuning, Olaf b. 1970",Photographs,https://api.collectorsystems.com/11184/objects/379960/mainimage,https://api.collectorsystems.com/11184/objects/379960/mainimage?size=detail
1695502539,379961,Mann/Kopf in der Mauer,"Wurm, Erwin b. 1954",Photographs,https://api.collectorsystems.com/11184/objects/379961/mainimage,https://api.collectorsystems.com/11184/objects/379961/mainimage?size=detail
0336838555,379963,Check My Bucket,"von Heyl, Charline b. 1960",Painting,https://api.collectorsystems.com/11184/objects/379963/mainimage,https://api.collectorsystems.com/11184/objects/379963/mainimage?size=detail
6005477514,379966,The Next,"Caldas, Waltercio b. 1946",Installation,https://api.collectorsystems.com/11184/objects/379966/mainimage,https://api.collectorsystems.com/11184/objects/379966/mainimage?size=detail
7490580612,379970,"For You, For Me","Davie, Karin b. 1965",Painting,https://api.collectorsystems.com/11184/objects/379970/mainimage,https://api.collectorsystems.com/11184/objects/379970/mainimage?size=detail
4395567061,379971,Liar X,"Davie, Karin b. 1965",Work on paper,https://api.collectorsystems.com/11184/objects/379971/mainimage,https://api.collectorsystems.com/11184/objects/379971/mainimage?size=detail
2900197240,379972,Smother,"Davie, Karin b. 1965",Painting,https://api.collectorsystems.com/11184/objects/379972/mainimage,https://api.collectorsystems.com/11184/objects/379972/mainimage?size=detail
3746246406,379973,Fantasmagoria V,"Camargo, Ibere 1914-1994",Painting,https://api.collectorsystems.com/11184/objects/379973/mainimage,https://api.collectorsystems.com/11184/objects/379973/mainimage?size=detail
1988876907,379974,Untitled,"Dias, Antonio",Painting,https://api.collectorsystems.com/11184/objects/379974/mainimage,https://api.collectorsystems.com/11184/objects/379974/mainimage?size=detail
3802178726,379975,Untitled,"Leirner, Jac b. 1961",Installation,https://api.collectorsystems.com/11184/objects/379975/mainimage,https://api.collectorsystems.com/11184/objects/379975/mainimage?size=detail
0961622715,379976,Do Espirito do Oscuro Espero As Flores Brancas,"Leonilson, Flora Brancas",Painting,https://api.collectorsystems.com/11184/objects/379976/mainimage,https://api.collectorsystems.com/11184/objects/379976/mainimage?size=detail
6595045167,379978,COLOR AID YO-SL,"Cloud, Mike b. 1974",Painting,https://api.collectorsystems.com/11184/objects/379978/mainimage,https://api.collectorsystems.com/11184/objects/379978/mainimage?size=detail
0760072956,379979,UNTITLED CARICATURE (BROWN),"Cloud, Mike b. 1974",Painting,https://api.collectorsystems.com/11184/objects/379979/mainimage,https://api.collectorsystems.com/11184/objects/379979/mainimage?size=detail
7939890629,379982,Untitled (man in living room with hole),"Crewdson, Gregory b. 1962",Photographs,https://api.collectorsystems.com/11184/objects/379982/mainimage,https://api.collectorsystems.com/11184/objects/379982/mainimage?size=detail
3180634480,379983,Heavy Cruisers,"Harkness, Hilary b. 1971",Work on paper,https://api.collectorsystems.com/11184/objects/379983/mainimage,https://api.collectorsystems.com/11184/objects/379983/mainimage?size=detail
4922783895,379985,Harper's Pictorial History of the Civil War (Annotated),"Walker, Kara b. 1969",Work on paper,https://api.collectorsystems.com/11184/objects/379985/mainimage,https://api.collectorsystems.com/11184/objects/379985/mainimage?size=detail
7274761496,379986,Alone with a canon,"Korner, John b. 1967",Painting,https://api.collectorsystems.com/11184/objects/379986/mainimage,https://api.collectorsystems.com/11184/objects/379986/mainimage?size=detail
5491268644,379987,The Stick,"Korner, John b. 1967",Painting,https://api.collectorsystems.com/11184/objects/379987/mainimage,https://api.collectorsystems.com/11184/objects/379987/mainimage?size=detail
2541786999,379988,Creativity,hobbypop Museum,Painting,https://api.collectorsystems.com/11184/objects/379988/mainimage,https://api.collectorsystems.com/11184/objects/379988/mainimage?size=detail
1059955582,379989,"Mali, Portrait II","Huynh, Jean-Baptiste b. 1966",Photographs,https://api.collectorsystems.com/11184/objects/379989/mainimage,https://api.collectorsystems.com/11184/objects/379989/mainimage?size=detail
6509591937,379990,"Japon, Couteau","Huynh, Jean-Baptiste b. 1966",Photographs,https://api.collectorsystems.com/11184/objects/379990/mainimage,https://api.collectorsystems.com/11184/objects/379990/mainimage?size=detail
6166659514,379992,Evasion II,"Ackermann, Franz b. 1963",Painting,https://api.collectorsystems.com/11184/objects/379992/mainimage,https://api.collectorsystems.com/11184/objects/379992/mainimage?size=detail
2767463257,379993,Untitled (Mental Map: Studio),"Ackermann, Franz b. 1963",Work on paper,https://api.collectorsystems.com/11184/objects/379993/mainimage,https://api.collectorsystems.com/11184/objects/379993/mainimage?size=detail
4400584030,379994,Untitled (Mental Map: Center I),"Ackermann, Franz b. 1963",Work on paper,https://api.collectorsystems.com/11184/objects/379994/mainimage,https://api.collectorsystems.com/11184/objects/379994/mainimage?size=detail
4616925218,379995,Untitled (Mental Map: Farm),"Ackermann, Franz b. 1963",Work on paper,https://api.collectorsystems.com/11184/objects/379995/mainimage,https://api.collectorsystems.com/11184/objects/379995/mainimage?size=detail
3847101337,379996,Untitled (Mental Map: Guess Where I Was),"Ackermann, Franz b. 1963",Work on paper,https://api.collectorsystems.com/11184/objects/379996/mainimage,https://api.collectorsystems.com/11184/objects/379996/mainimage?size=detail
7588924003,379997,Untitled (Mental Map: Just Another Place for Riots III),"Ackermann, Franz b. 1963",Work on paper,https://api.collectorsystems.com/11184/objects/379997/mainimage,https://api.collectorsystems.com/11184/objects/379997/mainimage?size=detail
6530017146,379998,�...I Can Predict Monsoons...�,"Ackermann, Rita b. 1968",Painting,https://api.collectorsystems.com/11184/objects/379998/mainimage,https://api.collectorsystems.com/11184/objects/379998/mainimage?size=detail
5288524986,379999,Win A Trip to Paris,"Howard, Mike",Painting,https://api.collectorsystems.com/11184/objects/379999/mainimage,https://api.collectorsystems.com/11184/objects/379999/mainimage?size=detail
5051964682,380000,Mint White Door IV,"Hume, Gary b. 1962",Painting,https://api.collectorsystems.com/11184/objects/380000/mainimage,https://api.collectorsystems.com/11184/objects/380000/mainimage?size=detail
8859181580,380001,Moon,"Hume, Gary b. 1962",Painting,https://api.collectorsystems.com/11184/objects/380001/mainimage,https://api.collectorsystems.com/11184/objects/380001/mainimage?size=detail
1880034743,380002,Water Painting,"Hume, Gary b. 1962",Painting,https://api.collectorsystems.com/11184/objects/380002/mainimage,https://api.collectorsystems.com/11184/objects/380002/mainimage?size=detail
8615302804,380006,I Show the Exhibition,"Immendorf, Jorg b. 1945",Painting,https://api.collectorsystems.com/11184/objects/380006/mainimage,https://api.collectorsystems.com/11184/objects/380006/mainimage?size=detail
3619857049,380007,Exposed Painting (Titanium White),"Innes, Callum b. 1962",Painting,https://api.collectorsystems.com/11184/objects/380007/mainimage,https://api.collectorsystems.com/11184/objects/380007/mainimage?size=detail
6575609685,380008,"Exposed Painting, Pewter on White","Innes, Callum b. 1962",Painting,https://api.collectorsystems.com/11184/objects/380008/mainimage,https://api.collectorsystems.com/11184/objects/380008/mainimage?size=detail
9068715698,380009,Untitled #833,"Irazabal, Prudencio b. 1954",Painting,https://api.collectorsystems.com/11184/objects/380009/mainimage,https://api.collectorsystems.com/11184/objects/380009/mainimage?size=detail
1051901332,380012,Needs the Light,"Johanson, Chris b. 1968",Painting,https://api.collectorsystems.com/11184/objects/380012/mainimage,https://api.collectorsystems.com/11184/objects/380012/mainimage?size=detail
8307645212,380013,I hole you,Tal R b. 1967,Painting,https://api.collectorsystems.com/11184/objects/380013/mainimage,https://api.collectorsystems.com/11184/objects/380013/mainimage?size=detail
4614144098,380014,Before Paradise (tunnel),"Julien, Isaac b. 1960",Photographs,https://api.collectorsystems.com/11184/objects/380014/mainimage,https://api.collectorsystems.com/11184/objects/380014/mainimage?size=detail
6888350589,380015,Promenade des Anglais,"Joffe, Chantal b. 1969",Painting,https://api.collectorsystems.com/11184/objects/380015/mainimage,https://api.collectorsystems.com/11184/objects/380015/mainimage?size=detail
0535592339,380016,Macau Wall (Terracotta) 1-25,"Varejao, Adriana b. 1964",Installation,https://api.collectorsystems.com/11184/objects/380016/mainimage,https://api.collectorsystems.com/11184/objects/380016/mainimage?size=detail
6331180571,380017,"""2 x (38 x 32 x 21)""","Balka, Miroslaw b. 1958",Installation,https://api.collectorsystems.com/11184/objects/380017/mainimage,https://api.collectorsystems.com/11184/objects/380017/mainimage?size=detail
3757229661,380018,Beautiful Career Minded Painting (Blue Slash),"Hirst, Damien b. 1965",Painting,https://api.collectorsystems.com/11184/objects/380018/mainimage,https://api.collectorsystems.com/11184/objects/380018/mainimage?size=detail
0851509380,380019,Kids,"Harvey, Marcus b. 1963",Painting,https://api.collectorsystems.com/11184/objects/380019/mainimage,https://api.collectorsystems.com/11184/objects/380019/mainimage?size=detail
0802602044,380020,Self-Portrait (Purple Shirt),"Torok, Jim b. 1954",Painting,https://api.collectorsystems.com/11184/objects/380020/mainimage,https://api.collectorsystems.com/11184/objects/380020/mainimage?size=detail
3559089223,380021,Untitled / Osaka,"Hatakeyama, Naoya b. 1958",Photographs,https://api.collectorsystems.com/11184/objects/380021/mainimage,https://api.collectorsystems.com/11184/objects/380021/mainimage?size=detail
6160442969,380022,Sans Titre,"Demmerle, Yannick b. 1969",Photographs,https://api.collectorsystems.com/11184/objects/380022/mainimage,https://api.collectorsystems.com/11184/objects/380022/mainimage?size=detail
3781477194,380024,Die Streife entdeckt die selbstgebaute Hutte eines Obdachlosen im Wald neben der Autobahn: Obdachlose I,"Majewski, Antje b. 1968",Painting,https://api.collectorsystems.com/11184/objects/380024/mainimage,https://api.collectorsystems.com/11184/objects/380024/mainimage?size=detail
2349686449,380025,Schlafender,"Majewski, Antje b. 1968",Painting,https://api.collectorsystems.com/11184/objects/380025/mainimage,https://api.collectorsystems.com/11184/objects/380025/mainimage?size=detail
9439132112,380028,Over the Border,"Marcus, Paul b. 1953",Painting,https://api.collectorsystems.com/11184/objects/380028/mainimage,https://api.collectorsystems.com/11184/objects/380028/mainimage?size=detail
8746265877,380029,Untitled,"Martin, Agnes 1912-2004",Work on paper,https://api.collectorsystems.com/11184/objects/380029/mainimage,https://api.collectorsystems.com/11184/objects/380029/mainimage?size=detail
9064599266,380030,Untitled,"Marshall, Kerry James b. 1955",Photographs,https://api.collectorsystems.com/11184/objects/380030/mainimage,https://api.collectorsystems.com/11184/objects/380030/mainimage?size=detail
9658773739,380031,Untitled,"Mattes, Stefan b. 1962",Painting,https://api.collectorsystems.com/11184/objects/380031/mainimage,https://api.collectorsystems.com/11184/objects/380031/mainimage?size=detail
6965109430,380032,Untitled,"Matzko, Claudia b. 1956",Installation,https://api.collectorsystems.com/11184/objects/380032/mainimage,https://api.collectorsystems.com/11184/objects/380032/mainimage?size=detail
9939965019,380033,Someday,"McClelland, Suzanne b. 1959",Painting,https://api.collectorsystems.com/11184/objects/380033/mainimage,https://api.collectorsystems.com/11184/objects/380033/mainimage?size=detail
5368930992,380036,Untitled,"Alys, Francis b. 1959",Painting,https://api.collectorsystems.com/11184/objects/380036/mainimage,https://api.collectorsystems.com/11184/objects/380036/mainimage?size=detail
9674900917,380038,Low Octave,"Amenoff, Gregory b. 1948",Painting,https://api.collectorsystems.com/11184/objects/380038/mainimage,https://api.collectorsystems.com/11184/objects/380038/mainimage?size=detail
8035662556,380039,Centipede,"Anderson, Doug b. 1954",Painting,https://api.collectorsystems.com/11184/objects/380039/mainimage,https://api.collectorsystems.com/11184/objects/380039/mainimage?size=detail
4438457703,380040,Untitled (Horse),"Andoe, Joe b. 1955",Painting,https://api.collectorsystems.com/11184/objects/380040/mainimage,https://api.collectorsystems.com/11184/objects/380040/mainimage?size=detail
7605799438,380043,The White Cherokee,"Artschwager, Richard b. 1923",Painting,https://api.collectorsystems.com/11184/objects/380043/mainimage,https://api.collectorsystems.com/11184/objects/380043/mainimage?size=detail
8101500810,380048,Schutz und Zusammenlegung,"Carstensen, Claus b. 1957",Painting,https://api.collectorsystems.com/11184/objects/380048/mainimage,https://api.collectorsystems.com/11184/objects/380048/mainimage?size=detail
1989097905,380051,Daybreak,"Chase, Louisa b. 1951",Painting,https://api.collectorsystems.com/11184/objects/380051/mainimage,https://api.collectorsystems.com/11184/objects/380051/mainimage?size=detail
3758687889,380052,A Te Perfido Carro!,"Chia, Sandro b. 1946",Painting,https://api.collectorsystems.com/11184/objects/380052/mainimage,https://api.collectorsystems.com/11184/objects/380052/mainimage?size=detail
8160434843,380053,G. Series: �The Fifer Boy� Manet,"Clarke, John Clem b. 1937",Painting,https://api.collectorsystems.com/11184/objects/380053/mainimage,https://api.collectorsystems.com/11184/objects/380053/mainimage?size=detail
8237637147,380054,The Free Public Library 700-701: Selections from Arts,"Clegg & Guttmann b. 1957
b. 1957",Photographs,https://api.collectorsystems.com/11184/objects/380054/mainimage,https://api.collectorsystems.com/11184/objects/380054/mainimage?size=detail
6106395436,380055,Water and Fire,"Clemente, Francesco b. 1952",Painting,https://api.collectorsystems.com/11184/objects/380055/mainimage,https://api.collectorsystems.com/11184/objects/380055/mainimage?size=detail
7868601451,380062,Best Western,"Fischl, Eric b. 1948",Painting,https://api.collectorsystems.com/11184/objects/380062/mainimage,https://api.collectorsystems.com/11184/objects/380062/mainimage?size=detail
7535927198,380064,Burnt Bridges,"Fishman, Louise b. 1939",Painting,https://api.collectorsystems.com/11184/objects/380064/mainimage,https://api.collectorsystems.com/11184/objects/380064/mainimage?size=detail
0553141446,380068,Activate,"Francis, Mark b. 1962",Painting,https://api.collectorsystems.com/11184/objects/380068/mainimage,https://api.collectorsystems.com/11184/objects/380068/mainimage?size=detail
7421553085,380071,Creator: Maker: Mother,"Jensen, Alfred 1903-1981",Painting,https://api.collectorsystems.com/11184/objects/380071/mainimage,https://api.collectorsystems.com/11184/objects/380071/mainimage?size=detail
7285751805,380072,Green Angel,"Johns, Jasper b. 1930",Work on paper,https://api.collectorsystems.com/11184/objects/380072/mainimage,https://api.collectorsystems.com/11184/objects/380072/mainimage?size=detail
4966684840,380073,Fizzles (Foirades),"Johns, Jasper b. 1930",Work on paper,https://api.collectorsystems.com/11184/objects/380073/mainimage,https://api.collectorsystems.com/11184/objects/380073/mainimage?size=detail
1882729609,380074,The Seasons,"Johns, Jasper b. 1930",Work on paper,https://api.collectorsystems.com/11184/objects/380074/mainimage,https://api.collectorsystems.com/11184/objects/380074/mainimage?size=detail
0067842832,380075,Untitled,"Johns, Jasper b. 1930",Work on paper,https://api.collectorsystems.com/11184/objects/380075/mainimage,https://api.collectorsystems.com/11184/objects/380075/mainimage?size=detail
8740693000,380076,Untitled,"Johns, Jasper b. 1930",Work on paper,https://api.collectorsystems.com/11184/objects/380076/mainimage,https://api.collectorsystems.com/11184/objects/380076/mainimage?size=detail
6465644714,380077,Untitled (Winter Me),"Johnson, Larry b. 1959",Photographs,https://api.collectorsystems.com/11184/objects/380077/mainimage,https://api.collectorsystems.com/11184/objects/380077/mainimage?size=detail
4909342917,380079,Primeval Perambulation,"McDermott, David & Peter McGough b. 1952 / b. 1958",Painting,https://api.collectorsystems.com/11184/objects/380079/mainimage,https://api.collectorsystems.com/11184/objects/380079/mainimage?size=detail
1455737061,380082,Crayola,"Mentor, Will b. 1958",Painting,https://api.collectorsystems.com/11184/objects/380082/mainimage,https://api.collectorsystems.com/11184/objects/380082/mainimage?size=detail
9579576328,380083,untitled (exhaust),"Mentor, Will b. 1958",Work on paper,https://api.collectorsystems.com/11184/objects/380083/mainimage,https://api.collectorsystems.com/11184/objects/380083/mainimage?size=detail
3422970618,380084,Water Lillies,"Mentor, Will b. 1958",Painting,https://api.collectorsystems.com/11184/objects/380084/mainimage,https://api.collectorsystems.com/11184/objects/380084/mainimage?size=detail
6542114807,380085,The Street,"Middendorf, Helmut b. 1953",Painting,https://api.collectorsystems.com/11184/objects/380085/mainimage,https://api.collectorsystems.com/11184/objects/380085/mainimage?size=detail
8128836884,380089,Press Release (Marianne Boesky),BANK,Work on paper,https://api.collectorsystems.com/11184/objects/380089/mainimage,https://api.collectorsystems.com/11184/objects/380089/mainimage?size=detail
8943315606,380090,"�Andy Warhol, �32 Cans of Campbell�s Soup�","Pettibone, Richard b. 1938",Painting,https://api.collectorsystems.com/11184/objects/380090/mainimage,https://api.collectorsystems.com/11184/objects/380090/mainimage?size=detail
4357450979,380092,Sara,"Peyton, Elizabeth b. 1965",Painting,https://api.collectorsystems.com/11184/objects/380092/mainimage,https://api.collectorsystems.com/11184/objects/380092/mainimage?size=detail
7794752901,380093,Prince Harry,"Peyton, Elizabeth b. 1965",Painting,https://api.collectorsystems.com/11184/objects/380093/mainimage,https://api.collectorsystems.com/11184/objects/380093/mainimage?size=detail
6394493740,380094,Untitled,"Pfister, Chris b. 1957",Painting,https://api.collectorsystems.com/11184/objects/380094/mainimage,https://api.collectorsystems.com/11184/objects/380094/mainimage?size=detail
3131345395,380095,Glasses,"Phillips, Richard b. 1963",Painting,https://api.collectorsystems.com/11184/objects/380095/mainimage,https://api.collectorsystems.com/11184/objects/380095/mainimage?size=detail
8854206957,380098,Dance of the Muses,"Poeggeler, Christoph b. 1958",Work on paper,https://api.collectorsystems.com/11184/objects/380098/mainimage,https://api.collectorsystems.com/11184/objects/380098/mainimage?size=detail
5866332726,380099,Photographer,"Pistoletto, Michelangelo b. 1933",Photographs,https://api.collectorsystems.com/11184/objects/380099/mainimage,https://api.collectorsystems.com/11184/objects/380099/mainimage?size=detail
6354724667,380100,O.T. (Priel),"Poeggeler, Christoph b. 1958",Painting,https://api.collectorsystems.com/11184/objects/380100/mainimage,https://api.collectorsystems.com/11184/objects/380100/mainimage?size=detail
0798562176,380104,Tokyo '98,"Streuli, Beat b. 1957",Photographs,https://api.collectorsystems.com/11184/objects/380104/mainimage,https://api.collectorsystems.com/11184/objects/380104/mainimage?size=detail
6831842185,380105,Cabinessence,"Burton, Richmond b. 1960",Painting,https://api.collectorsystems.com/11184/objects/380105/mainimage,https://api.collectorsystems.com/11184/objects/380105/mainimage?size=detail
8611540381,380106,Im Kopf,"Lange, Thomas b. 1957",Work on paper,https://api.collectorsystems.com/11184/objects/380106/mainimage,https://api.collectorsystems.com/11184/objects/380106/mainimage?size=detail
5886450360,380107,From Ashmore Park to Westfield: The Devil�s Elbow,"Rayson, David b. 1966",Painting,https://api.collectorsystems.com/11184/objects/380107/mainimage,https://api.collectorsystems.com/11184/objects/380107/mainimage?size=detail
1792834822,380108,Wires & Motor,"Silverthorne, Jeanne b. 1950",Installation,https://api.collectorsystems.com/11184/objects/380108/mainimage,https://api.collectorsystems.com/11184/objects/380108/mainimage?size=detail
4411155417,380110,Let Me In Let Me Out,"Smith, Cary b. 1955",Painting,https://api.collectorsystems.com/11184/objects/380110/mainimage,https://api.collectorsystems.com/11184/objects/380110/mainimage?size=detail
8103292944,380111,Come Again,"Smith, Cary b. 1955",Painting,https://api.collectorsystems.com/11184/objects/380111/mainimage,https://api.collectorsystems.com/11184/objects/380111/mainimage?size=detail
3280069507,380112,I�m Desperate �Signs that say what you want them to say and not Signs that say what someone else wants you to say�,"Wearing, Gillian b. 1963",Photographs,https://api.collectorsystems.com/11184/objects/380112/mainimage,https://api.collectorsystems.com/11184/objects/380112/mainimage?size=detail
4692172894,380113,Boating in the Park,"Weeks, James b. 1922",Painting,https://api.collectorsystems.com/11184/objects/380113/mainimage,https://api.collectorsystems.com/11184/objects/380113/mainimage?size=detail
0495666455,380114,Airy; Airy; Airy Blue; Aerial View; Airway; Skyway Blue,"Wegner, Peter b. 1963",Painting,https://api.collectorsystems.com/11184/objects/380114/mainimage,https://api.collectorsystems.com/11184/objects/380114/mainimage?size=detail
1687365215,380120,"P&G (ex-PRR 7205) Worchester, MA","Welling, James b. 1951",Photographs,https://api.collectorsystems.com/11184/objects/380120/mainimage,https://api.collectorsystems.com/11184/objects/380120/mainimage?size=detail
6363341106,380122,Untitled,"Werner, Josef",Work on paper,https://api.collectorsystems.com/11184/objects/380122/mainimage,https://api.collectorsystems.com/11184/objects/380122/mainimage?size=detail
